iter	Passed	Remaining
4835	8607	9191
4836	8609	9189
4837	8611	9188
4838	8612	9186
4839	8614	9184
4840	8616	9182
4841	8618	9180
4842	8619	9178
4843	8621	9176
4844	8623	9174
4845	8625	9173
4846	8627	9171
4847	8628	9170
4848	8630	9167
4849	8632	9166
4850	8633	9164
4851	8635	9162
4852	8637	9160
4853	8638	9158
4854	8640	9156
4855	8642	9154
4856	8643	9152
4857	8645	9151
4858	8647	9149
4859	8649	9147
4860	8651	9145
4861	8653	9144
4862	8654	9142
4863	8657	9141
4864	8658	9139
4865	8660	9137
4866	8662	9136
4867	8664	9134
4868	8666	9133
4869	8668	9131
4870	8670	9129
4871	8671	9127
4872	8673	9126
4873	8676	9124
4874	8678	9123
4875	8680	9121
4876	8681	9119
4877	8683	9117
4878	8685	9116
4879	8687	9114
4880	8689	9112
4881	8690	9111
4882	8692	9109
4883	8694	9107
4884	8696	9105
4885	8698	9104
4886	8699	9102
4887	8701	9100
4888	8703	9098
4889	8704	9096
4890	8706	9094
4891	8708	9092
4892	8709	9090
4893	8711	9088
4894	8713	9086
4895	8714	9085
4896	8716	9082
4897	8717	9080
4898	8719	9079
4899	8721	9077
4900	8722	9075
4901	8724	9073
4902	8726	9071
4903	8727	9069
4904	8729	9067
4905	8731	9065
4906	8732	9064
4907	8734	9061
4908	8736	9060
4909	8738	9058
4910	8739	9056
4911	8741	9054
4912	8743	9053
4913	8745	9051
4914	8746	9049
4915	8748	9047
4916	8750	9045
4917	8752	9043
4918	8753	9042
4919	8755	9040
4920	8757	9038
4921	8758	9036
4922	8760	9034
4923	8762	9032
4924	8763	9030
4925	8765	9028
4926	8767	9026
4927	8768	9024
4928	8770	9023
4929	8772	9021
4930	8774	9019
4931	8776	9018
4932	8778	9016
4933	8779	9014
4934	8781	9012
4935	8783	9010
4936	8784	9008
4937	8786	9006
4938	8787	9004
4939	8789	9003
4940	8791	9001
4941	8792	8999
4942	8794	8997
4943	8796	8995
4944	8797	8993
4945	8799	8991
4946	8800	8989
4947	8802	8987
4948	8804	8985
4949	8805	8983
4950	8807	8982
4951	8809	8980
4952	8810	8978
4953	8812	8976
4954	8814	8974
4955	8815	8972
4956	8817	8970
4957	8819	8968
4958	8820	8966
4959	8822	8964
4960	8824	8962
4961	8825	8960
4962	8827	8958
4963	8829	8957
4964	8830	8955
4965	8832	8953
4966	8833	8951
4967	8835	8949
4968	8837	8947
4969	8839	8945
4970	8840	8943
4971	8842	8941
4972	8843	8939
4973	8845	8937
4974	8847	8936
4975	8849	8934
4976	8850	8932
4977	8852	8931
4978	8854	8929
4979	8856	8927
4980	8858	8925
4981	8860	8924
4982	8861	8922
4983	8863	8920
4984	8865	8918
4985	8866	8916
4986	8868	8914
4987	8870	8912
4988	8871	8910
4989	8873	8908
4990	8875	8907
4991	8876	8905
4992	8878	8903
4993	8880	8901
4994	8881	8899
4995	8883	8897
4996	8885	8895
4997	8886	8893
4998	8888	8892
4999	8890	8890
5000	8891	8888
5001	8893	8886
5002	8894	8884
5003	8896	8882
5004	8898	8880
5005	8899	8878
5006	8901	8876
5007	8903	8874
5008	8905	8873
5009	8906	8871
5010	8908	8869
5011	8909	8867
5012	8911	8865
5013	8913	8863
5014	8914	8861
5015	8916	8860
5016	8918	8858
5017	8920	8856
5018	8922	8854
5019	8923	8852
5020	8925	8850
5021	8927	8848
5022	8928	8847
5023	8930	8845
5024	8932	8843
5025	8933	8841
5026	8935	8839
5027	8936	8837
5028	8938	8835
5029	8940	8833
5030	8942	8832
5031	8943	8830
5032	8945	8828
5033	8947	8826
5034	8949	8824
5035	8951	8823
5036	8952	8821
5037	8954	8819
5038	8956	8817
5039	8957	8815
5040	8959	8813
5041	8961	8811
5042	8963	8810
5043	8964	8808
5044	8966	8806
5045	8967	8804
5046	8969	8802
5047	8971	8800
5048	8973	8798
5049	8974	8796
5050	8976	8794
5051	8977	8792
5052	8979	8791
5053	8981	8789
5054	8982	8787
5055	8984	8785
5056	8986	8783
5057	8987	8781
5058	8989	8780
5059	8991	8778
5060	8993	8776
5061	8994	8774
5062	8996	8772
5063	8998	8770
5064	8999	8768
5065	9001	8766
5066	9003	8765
5067	9005	8763
5068	9006	8761
5069	9008	8759
5070	9010	8757
5071	9011	8755
5072	9013	8754
5073	9015	8752
5074	9016	8750
5075	9018	8748
5076	9020	8746
5077	9021	8744
5078	9023	8742
5079	9024	8740
5080	9026	8739
5081	9028	8737
5082	9029	8735
5083	9032	8733
5084	9033	8731
5085	9035	8729
5086	9037	8727
5087	9038	8726
5088	9040	8724
5089	9041	8722
5090	9043	8720
5091	9045	8718
5092	9047	8716
5093	9048	8714
5094	9050	8713
5095	9052	8710
5096	9053	8709
5097	9056	8707
5098	9057	8705
5099	9059	8704
5100	9061	8702
5101	9062	8700
5102	9064	8698
5103	9066	8696
5104	9067	8694
5105	9069	8692
5106	9071	8691
5107	9072	8689
5108	9074	8687
5109	9076	8685
5110	9077	8683
5111	9079	8681
5112	9081	8679
5113	9082	8677
5114	9084	8675
5115	9085	8673
5116	9087	8671
5117	9089	8669
5118	9090	8668
5119	9092	8666
5120	9094	8664
5121	9097	8663
5122	9098	8661
5123	9100	8660
5124	9102	8658
5125	9104	8656
5126	9106	8654
5127	9107	8653
5128	9109	8651
5129	9110	8649
5130	9112	8647
5131	9114	8645
5132	9115	8643
5133	9117	8641
5134	9119	8640
5135	9121	8637
5136	9122	8636
5137	9124	8634
5138	9126	8632
5139	9127	8630
5140	9129	8629
5141	9131	8627
5142	9133	8625
5143	9135	8623
5144	9137	8622
5145	9138	8620
5146	9140	8618
5147	9142	8617
5148	9145	8615
5149	9147	8614
5150	9149	8612
5151	9151	8611
5152	9153	8610
5153	9155	8608
5154	9157	8606
5155	9159	8605
5156	9161	8603
5157	9162	8601
5158	9164	8599
5159	9166	8597
5160	9168	8596
5161	9170	8594
5162	9172	8593
5163	9177	8594
5164	9180	8594
5165	9184	8594
5166	9191	8597
5167	9195	8597
5168	9201	8600
5169	9203	8598
5170	9205	8596
5171	9207	8594
5172	9208	8592
5173	9211	8591
5174	9212	8589
5175	9214	8587
5176	9216	8585
5177	9217	8583
5178	9219	8581
5179	9220	8579
5180	9222	8578
5181	9224	8576
5182	9225	8574
5183	9227	8572
5184	9229	8570
5185	9230	8568
5186	9232	8566
5187	9234	8565
5188	9236	8563
5189	9237	8561
5190	9239	8559
5191	9241	8557
5192	9242	8555
5193	9244	8553
5194	9246	8552
5195	9248	8550
5196	9249	8548
5197	9251	8546
5198	9253	8544
5199	9254	8542
5200	9256	8540
5201	9258	8539
5202	9259	8537
5203	9261	8535
5204	9263	8533
5205	9264	8531
5206	9266	8529
5207	9277	8536
5208	9278	8534
5209	9280	8532
5210	9282	8530
5211	9283	8528
5212	9285	8526
5213	9287	8524
5214	9288	8523
5215	9290	8521
5216	9292	8519
5217	9294	8517
5218	9295	8515
5219	9297	8513
5220	9298	8511
5221	9300	8509
5222	9302	8507
5223	9303	8505
5224	9305	8503
5225	9306	8501
5226	9308	8500
5227	9310	8498
5228	9311	8496
5229	9313	8494
5230	9315	8492
5231	9316	8490
5232	9318	8488
5233	9319	8486
5234	9321	8484
5235	9323	8482
5236	9324	8480
5237	9326	8478
5238	9327	8476
5239	9329	8474
5240	9331	8473
5241	9332	8471
5242	9334	8469
5243	9335	8467
5244	9337	8465
5245	9338	8463
5246	9340	8461
5247	9342	8459
5248	9343	8457
5249	9345	8455
5250	9347	8453
5251	9348	8451
5252	9350	8449
5253	9351	8447
5254	9353	8445
5255	9354	8443
5256	9356	8441
5257	9358	8439
5258	9359	8437
5259	9361	8435
5260	9363	8434
5261	9364	8432
5262	9366	8430
5263	9368	8428
5264	9369	8426
5265	9371	8424
5266	9372	8422
5267	9374	8420
5268	9376	8418
5269	9377	8416
5270	9379	8415
5271	9381	8413
5272	9382	8411
5273	9384	8409
5274	9386	8407
5275	9387	8405
5276	9389	8403
5277	9391	8401
5278	9392	8399
5279	9394	8397
5280	9395	8395
5281	9397	8394
5282	9399	8392
5283	9401	8390
5284	9402	8388
5285	9404	8386
5286	9405	8384
5287	9407	8382
5288	9409	8381
5289	9411	8379
5290	9412	8377
5291	9414	8375
5292	9415	8373
5293	9417	8371
5294	9419	8369
5295	9420	8367
5296	9422	8365
5297	9423	8363
5298	9425	8361
5299	9427	8359
5300	9428	8357
5301	9430	8356
5302	9432	8354
5303	9433	8352
5304	9435	8350
5305	9436	8348
5306	9438	8346
5307	9440	8344
5308	9442	8342
5309	9443	8340
5310	9445	8338
5311	9446	8337
5312	9448	8335
5313	9449	8333
5314	9451	8331
5315	9453	8329
5316	9455	8327
5317	9456	8325
5318	9458	8323
5319	9460	8321
5320	9461	8320
5321	9463	8318
5322	9464	8316
5323	9466	8314
5324	9468	8312
5325	9469	8310
5326	9471	8308
5327	9473	8306
5328	9474	8304
5329	9476	8303
5330	9478	8301
5331	9479	8299
5332	9481	8297
5333	9483	8295
5334	9484	8293
5335	9486	8291
5336	9488	8289
5337	9489	8287
5338	9491	8286
5339	9493	8284
5340	9495	8282
5341	9496	8280
5342	9498	8278
5343	9500	8277
5344	9501	8275
5345	9503	8273
5346	9505	8271
5347	9506	8269
5348	9508	8267
5349	9509	8265
5350	9511	8263
5351	9513	8261
5352	9515	8260
5353	9516	8258
5354	9518	8256
5355	9520	8254
5356	9521	8252
5357	9523	8250
5358	9524	8248
5359	9526	8246
5360	9528	8244
5361	9529	8243
5362	9531	8241
5363	9533	8239
5364	9535	8237
5365	9537	8236
5366	9538	8234
5367	9540	8232
5368	9542	8230
5369	9543	8228
5370	9545	8226
5371	9547	8225
5372	9549	8223
5373	9550	8221
5374	9552	8219
5375	9554	8217
5376	9555	8215
5377	9557	8214
5378	9559	8212
5379	9561	8210
5380	9562	8208
5381	9564	8206
5382	9565	8204
5383	9567	8202
5384	9569	8200
5385	9570	8198
5386	9572	8196
5387	9573	8195
5388	9575	8193
5389	9577	8191
5390	9579	8189
5391	9580	8187
5392	9582	8185
5393	9583	8183
5394	9585	8181
5395	9587	8180
5396	9589	8178
5397	9591	8176
5398	9592	8174
5399	9594	8172
5400	9595	8170
5401	9597	8169
5402	9599	8167
5403	9601	8165
5404	9603	8164
5405	9604	8162
5406	9606	8160
5407	9608	8158
5408	9610	8157
5409	9612	8155
5410	9614	8153
5411	9615	8151
5412	9617	8149
5413	9618	8147
5414	9620	8146
5415	9622	8144
5416	9624	8142
5417	9625	8140
5418	9627	8138
5419	9629	8137
5420	9630	8135
5421	9632	8133
5422	9634	8131
5423	9635	8129
5424	9637	8127
5425	9639	8125
5426	9640	8123
5427	9642	8121
5428	9644	8119
5429	9645	8118
5430	9647	8116
5431	9649	8114
5432	9650	8112
5433	9652	8110
5434	9653	8108
5435	9655	8106
5436	9657	8104
5437	9658	8102
5438	9660	8100
5439	9662	8099
5440	9663	8097
5441	9665	8095
5442	9667	8093
5443	9668	8091
5444	9670	8089
5445	9671	8087
5446	9673	8086
5447	9675	8084
5448	9677	8082
5449	9679	8080
5450	9680	8078
5451	9682	8076
5452	9684	8075
5453	9686	8073
5454	9687	8071
5455	9689	8069
5456	9691	8068
5457	9693	8066
5458	9694	8064
5459	9696	8062
5460	9697	8060
5461	9699	8058
5462	9701	8056
5463	9703	8055
5464	9704	8053
5465	9706	8051
5466	9708	8049
5467	9709	8047
5468	9711	8046
5469	9713	8044
5470	9715	8042
5471	9716	8040
5472	9718	8038
5473	9720	8036
5474	9722	8035
5475	9723	8033
5476	9725	8031
5477	9726	8029
5478	9728	8027
5479	9730	8025
5480	9732	8023
5481	9733	8022
5482	9735	8020
5483	9737	8018
5484	9739	8017
5485	9741	8015
5486	9743	8014
5487	9745	8012
5488	9747	8010
5489	9749	8008
5490	9750	8007
5491	9752	8005
5492	9754	8003
5493	9756	8001
5494	9758	7999
5495	9759	7998
5496	9762	7997
5497	9764	7995
5498	9765	7993
5499	9767	7991
5500	9769	7989
5501	9770	7987
5502	9772	7986
5503	9774	7984
5504	9776	7982
5505	9778	7980
5506	9779	7979
5507	9781	7977
5508	9783	7975
5509	9784	7973
5510	9786	7971
5511	9788	7970
5512	9790	7968
5513	9792	7966
5514	9793	7964
5515	9795	7962
5516	9797	7961
5517	9798	7959
5518	9800	7957
5519	9802	7955
5520	9804	7954
5521	9806	7952
5522	9807	7950
5523	9809	7948
5524	9811	7947
5525	9813	7945
5526	9815	7943
5527	9817	7941
5528	9819	7940
5529	9820	7938
5530	9822	7936
5531	9823	7934
5532	9825	7932
5533	9827	7930
5534	9828	7928
5535	9830	7927
5536	9832	7925
5537	9834	7923
5538	9835	7921
5539	9838	7920
5540	9839	7918
5541	9841	7916
5542	9843	7914
5543	9844	7912
5544	9846	7910
5545	9847	7908
5546	9849	7907
5547	9851	7905
5548	9853	7903
5549	9854	7901
5550	9856	7899
5551	9858	7897
5552	9859	7895
5553	9861	7893
5554	9862	7892
5555	9864	7890
5556	9866	7888
5557	9867	7886
5558	9869	7884
5559	9871	7882
5560	9872	7880
5561	9874	7879
5562	9876	7877
5563	9878	7876
5564	9880	7874
5565	9882	7872
5566	9883	7870
5567	9885	7868
5568	9886	7866
5569	9888	7864
5570	9890	7862
5571	9891	7860
5572	9893	7858
5573	9894	7856
5574	9896	7854
5575	9898	7853
5576	9899	7851
5577	9901	7849
5578	9902	7847
5579	9904	7845
5580	9906	7844
5581	9908	7842
5582	9910	7840
5583	9911	7838
5584	9913	7836
5585	9915	7835
5586	9917	7833
5587	9919	7831
5588	9920	7829
5589	9922	7828
5590	9924	7826
5591	9925	7824
5592	9927	7822
5593	9929	7820
5594	9931	7818
5595	9932	7817
5596	9934	7815
5597	9936	7813
5598	9938	7811
5599	9939	7809
5600	9941	7807
5601	9942	7805
5602	9944	7804
5603	9946	7802
5604	9948	7800
5605	9949	7798
5606	9951	7796
5607	9953	7794
5608	9954	7792
5609	9956	7791
5610	9957	7789
5611	9959	7787
5612	9961	7785
5613	9963	7783
5614	9964	7781
5615	9966	7779
5616	9967	7778
5617	9969	7776
5618	9971	7774
5619	9972	7772
5620	9974	7770
5621	9976	7768
5622	9978	7767
5623	9979	7765
5624	9981	7763
5625	9983	7761
5626	9985	7759
5627	9986	7757
5628	9988	7756
5629	9990	7754
5630	9991	7752
5631	9993	7750
5632	9995	7748
5633	9996	7746
5634	9998	7745
5635	10000	7743
5636	10002	7741
5637	10003	7739
5638	10005	7737
5639	10007	7736
5640	10008	7734
5641	10010	7732
5642	10012	7730
5643	10014	7728
5644	10015	7726
5645	10017	7725
5646	10019	7723
5647	10020	7721
5648	10022	7719
5649	10024	7717
5650	10025	7715
5651	10027	7714
5652	10029	7712
5653	10030	7710
5654	10032	7708
5655	10033	7706
5656	10035	7704
5657	10036	7702
5658	10038	7700
5659	10040	7698
5660	10042	7697
5661	10044	7695
5662	10046	7693
5663	10047	7691
5664	10049	7690
5665	10051	7688
5666	10053	7686
5667	10054	7684
5668	10056	7683
5669	10058	7681
5670	10060	7679
5671	10061	7677
5672	10063	7675
5673	10065	7674
5674	10067	7672
5675	10069	7670
5676	10070	7668
5677	10072	7666
5678	10074	7665
5679	10075	7663
5680	10077	7661
5681	10079	7659
5682	10081	7658
5683	10082	7656
5684	10084	7654
5685	10086	7652
5686	10087	7650
5687	10089	7648
5688	10091	7646
5689	10092	7644
5690	10094	7643
5691	10096	7641
5692	10097	7639
5693	10099	7637
5694	10101	7635
5695	10102	7633
5696	10104	7632
5697	10106	7630
5698	10107	7628
5699	10109	7626
5700	10111	7624
5701	10112	7622
5702	10114	7620
5703	10116	7619
5704	10118	7617
5705	10119	7615
5706	10121	7613
5707	10123	7612
5708	10124	7610
5709	10126	7608
5710	10128	7606
5711	10129	7604
5712	10131	7602
5713	10132	7600
5714	10134	7598
5715	10136	7596
5716	10138	7595
5717	10140	7593
5718	10141	7591
5719	10143	7589
5720	10145	7588
5721	10147	7586
5722	10148	7584
5723	10150	7582
5724	10152	7581
5725	10154	7579
5726	10156	7577
5727	10157	7575
5728	10159	7573
5729	10160	7571
5730	10162	7570
5731	10164	7568
5732	10166	7566
5733	10167	7564
5734	10169	7562
5735	10171	7560
5736	10172	7559
5737	10174	7557
5738	10176	7555
5739	10178	7554
5740	10180	7552
5741	10182	7550
5742	10183	7548
5743	10185	7546
5744	10186	7544
5745	10189	7543
5746	10190	7541
5747	10192	7539
5748	10194	7537
5749	10195	7536
5750	10197	7534
5751	10199	7532
5752	10200	7530
5753	10202	7528
5754	10204	7526
5755	10205	7524
5756	10207	7523
5757	10209	7521
5758	10210	7519
5759	10212	7517
5760	10214	7516
5761	10216	7514
5762	10217	7512
5763	10219	7510
5764	10220	7508
5765	10222	7506
5766	10224	7504
5767	10225	7502
5768	10227	7500
5769	10228	7498
5770	10230	7496
5771	10232	7495
5772	10234	7493
5773	10236	7491
5774	10237	7490
5775	10239	7488
5776	10241	7486
5777	10243	7484
5778	10245	7482
5779	10247	7481
5780	10248	7479
5781	10250	7477
5782	10252	7476
5783	10254	7474
5784	10256	7472
5785	10257	7470
5786	10259	7468
5787	10260	7467
5788	10262	7465
5789	10264	7463
5790	10265	7461
5791	10267	7459
5792	10269	7457
5793	10270	7455
5794	10272	7453
5795	10274	7452
5796	10275	7450
5797	10277	7448
5798	10278	7446
5799	10280	7444
5800	10281	7442
5801	10283	7440
5802	10285	7438
5803	10286	7436
5804	10288	7435
5805	10290	7433
5806	10291	7431
5807	10293	7429
5808	10294	7427
5809	10296	7425
5810	10297	7423
5811	10299	7421
5812	10301	7419
5813	10302	7417
5814	10304	7416
5815	10306	7414
5816	10308	7412
5817	10310	7410
5818	10311	7409
5819	10313	7407
5820	10315	7405
5821	10316	7403
5822	10318	7401
5823	10320	7399
5824	10322	7398
5825	10323	7396
5826	10325	7394
5827	10327	7392
5828	10328	7390
5829	10330	7389
5830	10332	7387
5831	10333	7385
5832	10335	7383
5833	10336	7381
5834	10338	7379
5835	10340	7377
5836	10341	7375
5837	10343	7373
5838	10344	7372
5839	10346	7370
5840	10348	7368
5841	10350	7366
5842	10351	7364
5843	10353	7362
5844	10355	7361
5845	10357	7359
5846	10358	7357
5847	10360	7355
5848	10362	7353
5849	10363	7352
5850	10365	7350
5851	10367	7348
5852	10368	7346
5853	10370	7344
5854	10372	7342
5855	10373	7340
5856	10375	7339
5857	10376	7337
5858	10378	7335
5859	10380	7333
5860	10381	7331
5861	10383	7329
5862	10385	7328
5863	10387	7326
5864	10389	7324
5865	10390	7322
5866	10392	7320
5867	10393	7318
5868	10395	7316
5869	10396	7315
5870	10398	7313
5871	10400	7311
5872	10401	7309
5873	10403	7307
5874	10405	7305
5875	10406	7303
5876	10408	7301
5877	10409	7299
5878	10411	7298
5879	10413	7296
5880	10414	7294
5881	10416	7292
5882	10417	7290
5883	10419	7288
5884	10420	7286
5885	10422	7284
5886	10424	7282
5887	10425	7281
5888	10427	7279
5889	10428	7277
5890	10430	7275
5891	10432	7273
5892	10434	7272
5893	10436	7270
5894	10437	7268
5895	10439	7266
5896	10441	7264
5897	10443	7263
5898	10444	7261
5899	10446	7259
5900	10448	7257
5901	10450	7255
5902	10451	7254
5903	10453	7252
5904	10455	7250
5905	10456	7248
5906	10458	7246
5907	10460	7245
5908	10462	7243
5909	10463	7241
5910	10465	7239
5911	10466	7237
5912	10468	7235
5913	10469	7233
5914	10471	7231
5915	10473	7229
5916	10474	7227
5917	10476	7226
5918	10477	7224
5919	10479	7222
5920	10481	7220
5921	10482	7218
5922	10484	7216
5923	10486	7214
5924	10487	7213
5925	10489	7211
5926	10490	7209
5927	10492	7207
5928	10493	7205
5929	10495	7203
5930	10497	7201
5931	10499	7199
5932	10500	7198
5933	10502	7196
5934	10504	7194
5935	10505	7192
5936	10507	7190
5937	10508	7188
5938	10510	7186
5939	10512	7185
5940	10513	7183
5941	10515	7181
5942	10517	7179
5943	10519	7177
5944	10520	7176
5945	10522	7174
5946	10524	7172
5947	10525	7170
5948	10527	7168
5949	10528	7166
5950	10530	7164
5951	10532	7163
5952	10533	7161
5953	10535	7159
5954	10537	7157
5955	10538	7155
5956	10540	7153
5957	10542	7152
5958	10544	7150
5959	10546	7148
5960	10547	7146
5961	10549	7145
5962	10551	7143
5963	10552	7141
5964	10554	7139
5965	10556	7137
5966	10557	7135
5967	10559	7133
5968	10561	7132
5969	10562	7130
5970	10564	7128
5971	10565	7126
5972	10567	7124
5973	10569	7122
5974	10570	7121
5975	10572	7119
5976	10574	7117
5977	10576	7115
5978	10577	7113
5979	10579	7111
5980	10580	7109
5981	10582	7108
5982	10584	7106
5983	10585	7104
5984	10587	7102
5985	10589	7100
5986	10590	7098
5987	10592	7096
5988	10594	7095
5989	10595	7093
5990	10597	7091
5991	10599	7089
5992	10600	7087
5993	10602	7085
5994	10603	7083
5995	10605	7082
5996	10606	7080
5997	10608	7078
5998	10610	7076
5999	10611	7074
6000	10613	7072
6001	10614	7070
6002	10616	7068
6003	10618	7067
6004	10620	7065
6005	10622	7063
6006	10623	7061
6007	10625	7060
6008	10627	7058
6009	10628	7056
6010	10630	7054
6011	10631	7052
6012	10633	7050
6013	10634	7048
6014	10636	7046
6015	10638	7045
6016	10640	7043
6017	10642	7041
6018	10643	7039
6019	10645	7038
6020	10647	7036
6021	10649	7034
6022	10650	7032
6023	10652	7030
6024	10654	7029
6025	10656	7027
6026	10658	7025
6027	10659	7024
6028	10661	7022
6029	10662	7020
6030	10664	7018
6031	10666	7016
6032	10667	7014
6033	10669	7012
6034	10671	7010
6035	10672	7009
6036	10674	7007
6037	10675	7005
6038	10677	7003
6039	10679	7001
6040	10680	6999
6041	10682	6997
6042	10684	6995
6043	10685	6994
6044	10687	6992
6045	10689	6990
6046	10691	6988
6047	10692	6986
6048	10694	6985
6049	10695	6983
6050	10697	6981
6051	10698	6979
6052	10700	6977
6053	10702	6975
6054	10703	6973
6055	10705	6971
6056	10706	6969
6057	10708	6968
6058	10709	6966
6059	10711	6964
6060	10713	6962
6061	10715	6960
6062	10716	6958
6063	10718	6957
6064	10720	6955
6065	10721	6953
6066	10723	6951
6067	10725	6950
6068	10727	6948
6069	10728	6946
6070	10730	6944
6071	10731	6942
6072	10733	6940
6073	10735	6938
6074	10736	6936
6075	10738	6935
6076	10740	6933
6077	10741	6931
6078	10743	6929
6079	10744	6927
6080	10746	6925
6081	10748	6923
6082	10749	6922
6083	10760	6925
6084	10761	6923
6085	10763	6921
6086	10765	6920
6087	10766	6918
6088	10768	6916
6089	10770	6914
6090	10771	6912
6091	10773	6911
6092	10775	6909
6093	10776	6907
6094	10778	6905
6095	10779	6903
6096	10781	6901
6097	10782	6899
6098	10784	6897
6099	10786	6896
6100	10787	6894
6101	10789	6892
6102	10791	6890
6103	10792	6888
6104	10794	6886
6105	10795	6884
6106	10797	6882
6107	10798	6880
6108	10800	6879
6109	10802	6877
6110	10803	6875
6111	10805	6873
6112	10807	6871
6113	10808	6870
6114	10810	6868
6115	10812	6866
6116	10813	6864
6117	10815	6862
6118	10817	6860
6119	10818	6858
6120	10820	6857
6121	10821	6855
6122	10823	6853
6123	10824	6851
6124	10826	6849
6125	10828	6847
6126	10829	6845
6127	10831	6843
6128	10833	6842
6129	10835	6840
6130	10836	6838
6131	10838	6836
6132	10839	6834
6133	10841	6833
6134	10843	6831
6135	10844	6829
6136	10846	6827
6137	10848	6825
6138	10849	6823
6139	10851	6821
6140	10853	6820
6141	10854	6818
6142	10856	6816
6143	10858	6814
6144	10860	6812
6145	10861	6811
6146	10863	6809
6147	10864	6807
6148	10866	6805
6149	10868	6803
6150	10869	6801
6151	10871	6799
6152	10872	6797
6153	10874	6796
6154	10875	6794
6155	10877	6792
6156	10879	6790
6157	10880	6788
6158	10882	6786
6159	10884	6785
6160	10885	6783
6161	10887	6781
6162	10888	6779
6163	10890	6777
6164	10892	6775
6165	10893	6773
6166	10895	6771
6167	10897	6770
6168	10898	6768
6169	10900	6766
6170	10902	6764
6171	10903	6762
6172	10905	6761
6173	10907	6759
6174	10909	6757
6175	10910	6755
6176	10912	6753
6177	10913	6751
6178	10915	6750
6179	10917	6748
6180	10918	6746
6181	10920	6744
6182	10921	6742
6183	10923	6740
6184	10925	6738
6185	10926	6736
6186	10928	6735
6187	10930	6733
6188	10931	6731
6189	10933	6729
6190	10934	6727
6191	10936	6725
6192	10938	6724
6193	10939	6722
6194	10941	6720
6195	10943	6718
6196	10945	6716
6197	10946	6715
6198	10948	6713
6199	10950	6711
6200	10951	6709
6201	10953	6707
6202	10954	6705
6203	10956	6703
6204	10958	6702
6205	10959	6700
6206	10961	6698
6207	10963	6696
6208	10964	6694
6209	10966	6692
6210	10968	6691
6211	10969	6689
6212	10971	6687
6213	10972	6685
6214	10974	6683
6215	10976	6681
6216	10978	6680
6217	10979	6678
6218	10981	6676
6219	10983	6674
6220	10984	6672
6221	10986	6671
6222	10989	6669
6223	10990	6667
6224	10992	6666
6225	10994	6664
6226	10996	6662
6227	10997	6660
6228	10999	6658
6229	11000	6657
6230	11002	6655
6231	11004	6653
6232	11005	6651
6233	11007	6649
6234	11008	6647
6235	11010	6645
6236	11012	6644
6237	11014	6642
6238	11015	6640
6239	11017	6638
6240	11019	6636
6241	11020	6634
6242	11022	6633
6243	11024	6631
6244	11025	6629
6245	11027	6627
6246	11029	6626
6247	11031	6624
6248	11032	6622
6249	11034	6620
6250	11036	6619
6251	11038	6617
6252	11040	6615
6253	11042	6614
6254	11044	6612
6255	11046	6610
6256	11048	6609
6257	11049	6607
6258	11051	6605
6259	11053	6603
6260	11054	6601
6261	11056	6599
6262	11058	6598
6263	11059	6596
6264	11061	6594
6265	11063	6592
6266	11065	6591
6267	11069	6590
6268	11072	6590
6269	11076	6589
6270	11079	6588
6271	11086	6589
6272	11089	6588
6273	11091	6587
6274	11094	6585
6275	11096	6584
6276	11098	6582
6277	11100	6580
6278	11101	6579
6279	11103	6577
6280	11105	6575
6281	11107	6573
6282	11108	6571
6283	11110	6570
6284	11112	6568
6285	11113	6566
6286	11115	6564
6287	11116	6562
6288	11118	6560
6289	11120	6558
6290	11121	6557
6291	11123	6555
6292	11124	6553
6293	11126	6551
6294	11128	6549
6295	11129	6547
6296	11131	6545
6297	11133	6544
6298	11134	6542
6299	11136	6540
6300	11137	6538
6301	11139	6536
6302	11141	6534
6303	11142	6532
6304	11144	6531
6305	11145	6529
6306	11147	6527
6307	11149	6525
6308	11151	6523
6309	11152	6521
6310	11154	6520
6311	11155	6518
6312	11157	6516
6313	11159	6514
6314	11160	6512
6315	11162	6510
6316	11164	6509
6317	11165	6507
6318	11167	6505
6319	11168	6503
6320	11170	6501
6321	11171	6499
6322	11173	6497
6323	11175	6495
6324	11176	6494
6325	11178	6492
6326	11179	6490
6327	11181	6488
6328	11183	6486
6329	11184	6484
6330	11186	6482
6331	11188	6481
6332	11189	6479
6333	11191	6477
6334	11193	6475
6335	11194	6473
6336	11196	6471
6337	11197	6469
6338	11199	6467
6339	11200	6466
6340	11202	6464
6341	11204	6462
6342	11205	6460
6343	11207	6458
6344	11208	6456
6345	11210	6454
6346	11211	6452
6347	11213	6451
6348	11215	6449
6349	11216	6447
6350	11218	6445
6351	11220	6443
6352	11221	6442
6353	11223	6440
6354	11225	6438
6355	11226	6436
6356	11228	6434
6357	11229	6432
6358	11231	6430
6359	11233	6429
6360	11234	6427
6361	11236	6425
6362	11238	6423
6363	11239	6421
6364	11241	6419
6365	11242	6417
6366	11244	6416
6367	11246	6414
6368	11247	6412
6369	11249	6410
6370	11250	6408
6371	11252	6406
6372	11253	6404
6373	11255	6403
6374	11257	6401
6375	11258	6399
6376	11260	6397
6377	11262	6395
6378	11263	6393
6379	11265	6392
6380	11267	6390
6381	11268	6388
6382	11270	6386
6383	11271	6384
6384	11273	6382
6385	11275	6380
6386	11276	6379
6387	11278	6377
6388	11280	6375
